(kitchen food#sushi),"While their kitchen food is delicious, their Sushi is out of this world."
(lobster ravioli),I'm in love with the lobster ravioli!
,The food was wonderful and imaginative.
(york#best),They are by far the BEST past in New York.
(peak times),Can be a bit busy around peak times because of the size.
(restaurant#example#business#typical),This is a typical example of an establishment in which its owners do not know anything about the restaurant business!
(mediterranean),"Casablanca servces delicious falafel, tabouleh, humus and other Mediterranean delights, which are all very inexpensive."
(good overall),The food was good overall. 
(hard#time),"When it came time to take the order the waiter gave us a hard time, walked away then came back with a paper and pen for us to write down what we wanted...excuse me but isn't that his job???"
(party#private),"If you're lucky and there's not a private party going on back there, you'll get a chance to really chill out."
,But the meals were terrible.
,Two wasted steaks -- what a crime!
,"Between my guest and I, we sampled at least 80% of the menu, and they were all hits."
(extensive beer list),"What a difference, the service was very comforting and the food was better than average, but what really standed out was such a dynamic and extensive beer list."
(brooklyn),It's nice to find a place that is open 24 hours (especially in downtown Brooklyn).
,the teas are great and all the sweets are homemade.
,The staff is very sharp and they look good too.
(chinatown),I thought the food isn't cheap at all compared to Chinatown.
(dosa hut),I used to be a regular costumer at pongal until dosa hut opened right next door to it.
,Half a chicken with a mountain of rice and beans for $6.25.
(cozy setting),The traditional Italian items are great - cheap and served in a cozy setting.
,"The service is a quite slow, but friendly."
(great reviews),"After so many great reviews here, my bf and I went to Esca to celebrate my birthday last nite."
,I have to say the place was awesome.
(great#neighbhorhood),great neighbhorhood spot.
(garlic knots),I also recommend the garlic knots.
(favorite#haunts),Satay is one of those favorite haunts on Washington where the service and food is always on the money.
(delivery times),I have to say they have one of the fastest delivery times in the city.
(food authentic),"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine."
(healthy unglamorous food),Simple healthy unglamorous food cheap.
,Best things to order are from the grill (Churrasco and Ribs).
(pizza 's),"The pizza's are made fresh, crispy, and ready to serve."
,"The service was a bit slow and the portions are a bit small so if you are hungry and in a rush, this is not the place for you."
,"I found the food to be just as good as its owner, Da Silvano, just much less expensive."
,I always find myself asking the waiter to make something bland and different than what is on the menu.
,"I've been coming here regularly since it opened, about 2 years ago."
,It also has lots of other Korean dishes that are affordable and just as yummy.
(laid-back atmosphere#eat-in burger joint),"Hip boutiques and bars on Ludlow add to the artsy, laid-back atmosphere at this Israeli-style takeout and eat-in burger joint."
,Food is always fresh and hot- ready to eat!
,The pastas were pretty good.
(brulee#sweet#gras#corn-foie),"Menus feature seasonal picks, like sweet corn-foie gras brulee."
,"My friends and I go once a week (minimum, we live in the area) and everytime can't resist walking out ready to burst."
(bbq#crab cakes),The crab cakes are delicious and the BBQ rib was perfect.
(bright green spinach-vodka sauce#cheese ravioli#wild mushrooms),"Innovations are just as assured, from the simple Carinthia cheese ravioli with wild mushrooms to the caviar-topped sturgeon, beautifully matched with a bright green spinach-vodka sauce."
,Had dinner here on a Friday and the food was great.
(reviews#positive#major#publications#nyc),just walk by the window and see all the unbiased positive reviews in all the major nyc publications.
(unbelievable entree),"the homemade Guacamole, the unbelievable entree, and thee most amazing deserts."
(dinner menu#fresh seafood#huge steaks#great entrees),"the dinner menu offers a variety of great entrees, including fresh seafood and huge steaks, there's also a couple of non-meat alternatives."
(atmoshere changes turning),At night the atmoshere changes turning into this hidden jewel that is waiting to be discovered.
,The unfortunate lady next to us thought she had ordered a salad (including asking for salad dressing) and was instead given a quesedilla.
(grand central location#pie#sales people),"I love the Little Pie Company as much as anyone else who has written reviews, but must discourage anyone from visiting the Grand Central location due to their RUDE service from two sales people."
,"It first came well done, and I politely sent it back."
(manhattan),"Being a vegan myself, I've made a point of trying all the vegan restaurants in Manhattan--and Zen Palate is easily my favorite."
(yellowfin tuna),The Yellowfin Tuna and Calf's liver are my favorites!
,The decor is what initially got me in the door.
,"The food was great - sushi was good, but the cooked food amazed us."
(i#hotdogs),this without question is one of the worst hotdogs i have ever had.
,They are served on Focacchia bread and are to die for.
(pizza etc),"Not only did they have amazing, sandwiches, soup, pizza etc, but their homemade sorbets are out of this world!"
,We were there March 7 and found Maison very nice.
,We always enjoy the pizza.
(lone argentine chorizo appetizer),The lone argentine chorizo appetizer at $8.95 was a heavy fennel flavored Italian sausage like the ones that sell for $2.99/lb at the store.
,"The service was pretty poor all around, the food was well below average relative to the cost, and outside there is a crazy bum who harasses every customer who leaves the place."
,The food was excellent - authentic Italian cuisine made absolutely fresh.
,"since i was in the neighborhood, we made sure to give this a try."
,The service was on point - what else you would expect from a Ritz?
(waitress 's),the two waitress's looked like they had been sucking on lemons.
(french food),Just go in and sample the greatest french food west of Daniel.
(delicate care#cheese plate),"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care."
(exotic martinis),I would definitely go back -- if only for some of those exotic martinis on the blackboard.
(york),"If you' re in New York, you do not want to miss this place."
,We had our Christmas party at Dos Caminos and it was wonderful.
,"It was good, but none of the flavors WOW."
(nice place#overall),"Overall, this is a nice place to take a few friends to hang out at and the service is excellent."
(experience#nice),I came again weeks later with my boyfriend and again had a very nice experience.
(rare steak),I asked for a simple medium rare steak.
(good place#simple soup#classic french dish),good place to hang out during the day after shopping or to grab a simple soup or classic french dish over a glass of wine.
,"it's good but, like the movie is never as good as the book, this is same analogy."
(+#voice#nice),jazz singer had a nice voice + she made us all get up to dance to shake some cals to eat some more.
(great little place#awesome chicken tacos),"I was on jury duty, rode my bike up Centre Street on my lunch break and came across this great little place with awesome chicken tacos and Hibiscus lemonade."
(new#york),"Probably my worst dining experience in new york, and I'm a former waiter so I know what I'm talking about."
,The food is also outstanding and is served quite quickly.
(nick#joe),"Like I said, Nick and Joe's may not be everyone's favorite, but it's mine."
,Culinaria is a welcome addition to the Garment district- far better than any restaurant in the area.
,Despite the 5th ave address there are no frills whick I also love.
(try),Try the rose roll (not on menu).
,"My gf's duck confitte was very solid as well, although i have little base of reference."
(flavorless#pretty),"They were dry, stale and pretty flavorless."
(jewel#rare),Was her Monday for lunch - was working on a film in the area - and found this rare jewel.
(they have waiters on the sidewalk trying to pull you in which made),THEY HAVE WAITERS ON THE SIDEWALK TRYING TO PULL YOU IN WHICH MADE US SUSPICIOUS.
,The service is pretty good.
,The food--though mostly deep-fried--is simple and satisfying.
,Maybe the secret was that we went on a Sunday night and everything was great.
,Service is known for bending over backwards to make everyone happy.
(restaurant week),I went for restaurant week.
(good food),"It's just good food, nothing more and that's all we want!"
(excellent choice),An excellent choice in midtown.
(desserts),Desserts are almost incredible: my personal favorite is their Tart of the Day.
(great vibe),The food is delicious and the bar has a great vibe.
(real#star),But regulars know that the sandwiches are the real star here.
(nyc),Quartino is my favoriate resturant in NYC.
(york),You feel like you made it to New York when you eat here.
(picky ... ... .our meal),"the wait staff is very friendly, if your not rude or picky.......our meal at Leon last weekend was great -."
,"This place doesn't get the publicity that Sylvias Soul Food restaurant does, but it should."
,My favs here are the Tacos Pastor and the Tostada de Tinga...
(great#time),have always had a great time here.
(no-fuss#'s),"It's no-fuss, fast and delicious."
(great cocktail menu#great wine list),Great wine list and great cocktail menu.
(attentive service),Intimate but charming interior with extremely friendly and attentive service.
,"The decoration was feeling like we was on the Cairo, actually the street is part of that adventure."
(french fries),The french fries -- with the kalmata dip were terrific!
,The wait staff was loud and inconsiderate.
(great variety#pizza 's#york),"El Nidos one of the best restaurants in New York which I've ever been to, has a great variety of tasty, mouth watering pizza's."
,"Anyway, the owner was fake."
(ice drink),rice dishes and noodle dishes rarely exceed $5 and add on a refreshing ice drink for $2 and you're set for the night!
,"Not only was the sushi fresh, they also served other entrees allowed each guest something to choose from and we all left happy (try the duck!"
,"The menu, which changes seasonally, shows both regional and international influences."
,"On the recommendation of a friend, I checked out Arezzo with my wife."
,Don't be put off by another reviewers extremely negative review.
,"You're going to drop some coin, but completely worth it, especially if you are looking to impress someone."
(brooklyn#nice sushi restaurant),"This is a nice sushi restaurant in Brooklyn that's located on 86 street, right underneath the train station."
(dance floor),We were seated promptly in close proximity to the dance floor.
,The staff should be a bit more friendly.
(healthy meal),So for a filling and healthy meal give it a go.
,I wasn't impressed and it wasn't SPICEY????
(charm#school#old),"The crowd was older and the restaurant is very cramped, but it has old school charm."
(it was our only opportunity to visit and wanted an authentic italian meal),IT WAS OUR ONLY OPPORTUNITY TO VISIT AND WANTED AN AUTHENTIC ITALIAN MEAL.
(great sushi place),"The restaurant could use a little paint, but all in all a great sushi place!"
,Everything about this place is adorable - even the bathroom!
(food inconsistant),"I have been going to this restaurant for years, in the past the service was average and the food inconsistant."
(rude waiter),I asked repeatedly what the status of the meal was and was pretty much grunted at by the unbelievably rude waiter.
,It was delicious and large!
(sandwich meal#sour soup),"For a savory take on the soup and sandwich meal, try the hot and sour soup."
(perfect place),"From the moment you walk in, you feel like you're in the perfect place."
,The food is so good and so popular that waiting can really be a nightmare.
,"The service was great, and they have a whole great deal for birthdays."
,"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."
(ca n't),I just had my first visit to this place and can't wait to go back and slowly work my way through the menu.
(10-minute#walk),This diamond in the ruff is definitely worth my 10-minute walk from the 6 train.
(good selection),"The menu is great, with a good selection, and everything that I have tried is absolutely delicious."
(try#homemade breads),Try the homemade breads.
,"Anywhere else, the prices would be 3x as high!"
,The waiters are very friendly and helpful and if you frequent they will remember you.
(gourmet food#fast food price),You can eat gourmet food at a fast food price.
(breakfast food),"The food is average: breakfast food, soups, salads, sandwiches, etc."
,"I complained to the waiter and then to the manager, but the intensity of rudeness from them just went up."
,The fettucino alfredo was amazing.
(bad service),"Finally, I got sick of the bad service, obnoxious smirks, and snotty back talk."
(portion size#... staff#trio#portobello/gorgonzola/sausage appetizer#great experience),Had a great experience at Trio ... staff was pleasant; food was tasty and large in portion size - I would highly recommend the portobello/gorgonzola/sausage appetizer and the lobster risotto.
(nyc#harumi sushi),Harumi Sushi has the freshest and most delicious array of sushi in NYC.
,"Our waitress had apparently never tried any of the food, and there was no one to recommend any wine."
,I don't remember what we had; nothing was memorable.
(tri-state area#hot dogs),Best hot dogs in the tri-state area.
(overall),"Overall, this is a great new restaurant that has been consistently good every time I have been."
,Who said go when the place is quiet during the day?
(real mozzarella),The sauce is excellent (very fresh) with dabs of real mozzarella.
(soy sauce),The waitress came by to pick up the soy sauce WHILE we were eating our lunch!!!!!
,This place has the best sushi in the city.
('10 's),expectations were real hi reading the '10's'.
(burnt flavor),"My vegetable risotto was burnt, and infused totally in a burnt flavor."
,"Also, the chick peas with shrimp (appetizer) is divine."
,"However, being foodies, we were utterly disappointed with the food."
,The atmosphere was nice but it was a little too dark.
,"Over priced, overrated....stay away!"
(wo n't),You won't be dissapointed.
(particular location#uses substandard meats),This particular location certainly uses substandard meats.
(special occasion),"No doubt the next time we want to go out for a special occasion or are entertaining guests from out of town, Spirit and Bateaux will be our destination."
(top notch),"The food is top notch, the service is attentive, and the atmosphere is great."
,It gets very crowded so I would suggest that you get their early.
,The food was as creative as the decor and both worked.
(pleasant#surprise),What a pleasant surprise!
,The food was mediocre and the service was severely slow.
(save),Save room for the desserts! ;-)
(hungry people),Even for two very hungry people there is plenty of food left to be taken home (it reheats really well also).
(back patio#have),Have a mojito and sit in the back patio.
,As we waited I watched 3 seperate groups of diners discuss how dissapointed they also were.
,Would not recommend anyone to go.
,Food portion was SMALL and below average.
,The worst though was the taste.
(drinks and/or appetizers#beautiful atmosphere),"A beautiful atmosphere, perfect for drinks and/or appetizers."
(parmesan cheese),Another friend had to ask 3 times for parmesan cheese.
(predictable bistro menu#rosemary-orange sauce#king crab salad),Creative dishes like king crab salad with passion fruit vinaigrette and fettuccine with grilled seafood in a rosemary-orange sauce are unexpected elements on an otherwise predictable bistro menu.
,Not to sound too negative but be wary of the delivary.
,"Although the restaurant itself is nice, I prefer not to go for the food."
(caeser salad),The caeser salad was great.
(sangria 's),The sangria's - watered down.
,The absolute worst service I've ever experienced and the food was below average (when they actually gave people the meals they ordered).
,"The ambiance was pretty cool, but not worth the hassle."
(pasta specials),Both a number of the appetizer and pasta specials were amazing.
(coffee),Coffee is a better deal than overpriced Cosi sandwiches.
,My wife and I recently visited the bistro for dinner and had a wonderful experience.
(excellent selection),They have an excellent selection (the rolls with crab are really great).
(garlic soup),You must try the garlic soup!
(dosa hut),I started going to dosa hut more after that.
(peak times),"At peak times, the restaurant is overcrowded and tables are uncomfortably close."
,MY date and I both ordered the Branzini and both felt the fish was very average.
(dinner cruise),My fiance and I recently wanted to see the city and deceided to take a dinner cruise.
(soul food),"The place is clean, and if you like soul food, then this is the place to be!"
,This place has been around for a few years.
(real#gem),This is a real gem of a place.
(occasion#different),i have eaten here on a different occasion - the food is mediocre for the prices.
,"The selection of food is excellent (I'm not used to having much choice at restaurants), and the atmosphere is great."
(rude hostess),i went in one day asking for a table for a group and was greeted by a very rude hostess.
(small#cheese-like#cubes),"We requested they re-slice the sushi, and it was returned to us in small cheese-like cubes."
(great),"All are GREAT - poori, naan, paratha all FRESH."
(seafood and/or#greek food),If you like seafood and/or Greek food you will love this place though it is not limited to just these things.
,Their duck here is also absolutely delicious.
,"Our waiter was helpful and charming, the food was perfect, and the wine was good, too."
,"The food is just OKAY, and it's almost not worth going unless you're getting the pialla, which is the only dish that's really good."
(mushroom barley soup),the mushroom barley soup is amazing.
,Being Puerto Rican I know a thing or two about flan and this place serves one of the best (I hope Mom doesn't read this!).
(...#average),This place is average... at best.
(nyc),Service was among the best I have ever had in NYC.
,It's about $7 for lunch and they have take-out or dine-in.
(appetizer),Appetizer are excellent here; you can make a great (and inexpensive) meal out of them.
,We had a birthday party here recently and the food and service was amazing.
(definitely),Definitely try the taglierini with truffles - it was incredible.
(good cake),"Good cake BUT: it was not the best cake i've ever had, and definately not worth standing outside on the sidewalk being herded like cattle by indifferent and overworked employees."
,I decided to try out this place after hearing about it in many magazines.
(great choice#seafood lovers#nice space),"A nice space, as long as it doesn't get too crowded and a singleminded devotion to its chosen cuisine make Mare a great choice for seafood lovers."
(desserts ...),We enjoyed ourselves thoroughly and will be going back for the desserts ....
(siam),I have gone back to Siam Square many times since and everytime I am very satisfied overall.
(chinatown),Chinatown definitely has better quality with cheaper prices.
,"Service is excellent, no wait, and you get a lot for the price."
,I stumbled upon this resteraunt on my way home from the subway.
(good ...),"The service is great (maybe even borderline nagging but at least you get attention), the desserts are excellent and the coffee is so very good..."
(intimate place),The dishes are remarkably tasty and such a cozy and intimate place!
(indian food),Best Indian food I have ever eaten.
,"People in the neighborhood seem to love it, too."
(sweet#ultra),"the icing MADE this cake, it was fluffy, not ultra sweet, creamy and light."
(esp lychee martini),"I love the drinks, esp lychee martini, and the food is also VERY good."
(terrace),"Bay Terrace mall is nothing (ok, almost nothing) without it!"
(mall food court),I've had better Japanese food at a mall food court.
(burnt crust),"Then they somehow made a dry and burnt crust, around a raw and cold inside."
(jersey),They make the best pizza in New Jersey.
,Its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.
(bad#review),I'm almost tempted to give this place a bad review so I can keep the crowds away...been going there on and off for a year now and it's really my fave hang out in the city.
,Did I mention that the coffee is OUTSTANDING?
,It took a bigger bite from my wallet than my appetite - I would not reccomend this to anyone that I would want to talk to me again!!
(nyc),"Every time I visit NYC, I come here."
,The host (owner) and servers are personable and caring.
(awful#'s),It's always quiet because it's awful.
,"The food was definitely good, but when all was said and done, I just couldn't justify it for the price (including 2 drinks, $100/person)..."
(special sauce),new hamburger with special sauce is ok - at least better than big mac!
,Bring your date and a bottle of wine!
(sandwiches),"Sandwiches, burgers and salads, like the lemon-dressed cobb, are classic successes."
(...#nice),The service was dreadfully slow (the place was only half full) and a smile would have been nice...
(cheese plate),We started with the scallops and asparagus and also had the soft shell crab as well as the cheese plate.
,"Unfortunately, with our show tickets, we didn't have time to sample any desserts."
(avocado salad),The avocado salad is a personal fave.
,"Their twist on pizza is heatlhy, but full of flavor."
,I always find myself sitting next to someone in the theatre industry- interesting to hear ideas hashed out while having a quick bite to eat.
(sauce cart),They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).
,The folding chair I was seated at was uncomfortable.
(eggs benedict),Everything from the eggs benedict to the mussels and even the hamburger were done well and very tasty.
(great ambience),First walking in the place seemed to have great ambience.
(good variety),good variety but nothing surprising.
(fun#small#group#night),"but for the value, it was a great affordable spot to enjoy a fun night out with small group."
,I can't stand this dungeon.
(great things#ca n't),Everytime I go there I can't pick anything to eat and not because the menu is filled with great things to eat.
,i would recommend Jewel Bako if you want to feel like you were kicked in the groin and had to pay for it too.
(definitely#steak entree),"Definitely try the calamari, any pasta, or even the Sliced steak entree."
,"The food is good, the teriyaki I recommend."
(friendly service),I was especially impressed during the bday party when the waitstaff went above and beyond in helping me decorate and bring out a bday cake as well as offering prompt and friendly service to a 15 person party.
(performance#afternoon),I have eaten here several times before attending an afternoon performance.
,The main draw of this place is the price.
,"I've been coming here on and off for the past five years and I have to say that La Lanterna has never, ever dissapointed me."
(be#potato gratin#smoked trout#rabbit#lamb chops),"Be sure to try the Smoked Trout...Lamb Chops, Veal Chops, Rabbit, the potato gratin, on and on and on..."
,The service was very attentive and very generous.
,"don't get me wrong - sushi was good, just not fantastic."
,"There was a heat problem to boot, so it was about 40 degrees in the restaurant -- we had to request to uncheck our coats!"
(whole#restaurant),There was only one waiter for the whole restaurant upstairs.
(superb drinks),"The music was fascinating, but left room for conversation, and the bartender made superb drinks."
,I discovered Applebees when I went away to college in VA.
,"Give it a try, menu is typical French but varied."
(cute waitresses#excellent service#lush atmosphere),"everything is scrumptious, from the excellent service by cute waitresses, to the extremely lush atmosphere."
,The food is great and the prices are reasonable.
(additional people),then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people.
(sum it#wo n't#'10 's),"SUM IT: don't read the '10's' reviews, try it to judge for yourself so you won't have as hi expectations, then you'll be sure to enjoy it."
,I absolutely suggest this place.
,We didn't know if we should order a drink or leave?
,"When she complained, the waitress said, Sorry."
(quality port#portuguese cheese cart),The skillfully chosen Portuguese cheese cart paired with quality port provides the perfect Iberian ending.
,"The food was extremely tasty, creatively presented and the wine excellent."
(snack#afternoon),Food is excellent and they also have empenadas and plaintains which are good for an afternoon snack.
(brooklyn#pizza ... .hanx),"Been to the one in Brooklyn for over 25 years, now I dont have to go over the bridge for the best pizza ....Hanx"
(try#peanut butter sorbet#soy cheese),Try the Peanut Butter Sorbet and the pizza with soy cheese!
(great atmosphere#kimono shrimp#favorite restaurants),this is still one of my most favorite restaurants in the area the food is inexpensive but very good (kimono shrimp special was excellent) and has a great atmosphere.
,The place is absolutely adorable and the food is delicious.
(salads-all good#rabbit),"You must try Odessa stew or Rabbit stew; salads-all good; and kompot is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot)."
,Horrible experience - stay away!
(spicy mussels),The spicy mussels are a highlight.
,Everything is very cheap.
,WE ENDED UP IN LITTLE ITALY IN LATE AFTERNOON.
(power lunch),How pretentious and inappropriate for MJ Grill to claim that it provides power lunch and dinners!
(entire positive attitude#top quality food#ca n't),the negative reviews on city search are probably from jealous competing restaurants who realize they can't compete with Temple's entire positive attitude about the proper way to treat their customers and deliver top quality food.
(great#cheap food#friendly staff),Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly staff a visit.
,"My husband and I moved to Nolita 6 years ago and for as long as we have lived here, Peasant has been our favorite!"
,I went to Common Stock for brunch and I was so impressed.
(great place),Has the warmth of a family local yet it is a great place to watch sporting events.
(fresh juices),They specialize in smoothies and fresh juices.
(excellent meal#lamb shank),I went this past Saturday and had a excellent meal of consisting of a braised lamb shank with mashed potatoes.
(midtown/uptown area),"I can understand the prices if it served better food, like some Chinese restaurants in midtown/uptown area."
,This is literally a hot spot when it comes to the food.
,"Most importantly, it is reasonably priced."
(york),This is the best unknown restaurant in and around New York.
,We ended up having to just leave because we were essentially being ignored by the wait staff--even though the rest of the restaurant was largely empty.
(great burgers#french fries),"Great burgers, grilled cheeses and french fries."
(chicken dinner),The chicken dinner was real good.
(rice milk),I stopped by for some brunch today and had the vegan cranberry pancakes and some rice milk.
,Dieters stick to salads or indulge in vegetarian platters.
,My girlfriend and I just spent our 10 month anniversary at Lou Lou.
(cheap#night),I just have nothing to say about this place that is negative except that it's not a cheap night out...but it's SO worth it.
,"However, the service is absolutely horrible."
,since the first time I came here I've been hooked.
(indian food),"For someone who used to hate Indian food, Baluchi's has changed my mid."
(great meal),Had a great meal there this weekend before heading to the movies!
(basic pizza joint),"It's a basic pizza joint, not much to look at, but the pizza is what I go for."
,The portions of the food that came out were mediocre.
(indian food#york),"This place has the best Indian food in New York, hands down."
,and the owner is simply lovely and friendly.
,After dinner I heard music playing and discovered that there is a lounge downstairs.
(shavue#numerous#restaurants),"There are numerous shavue restaurants in LA, but few out here."
,"I've been to Sotto Voce several time, and I have to say this one place that hits the nail right on the head ever time!"
(soft shell crab sandwich),i especially like their soft shell crab sandwich with fries.
(have),Have to tell you: Not at all impressed.
(yummy ingredients),They have wheat crusted pizza made with really fresh and yummy ingredients.
,I never had an orange donut before so I gave it a shot.
(great texture),"Result (red velvet): Great texture, soft and velvety, nice hint of cocoa."
,"The bartenders and the managers are really nice and the decor is very comfy and laid-back, all the while being trendy."
,How have I never been to Agave before?
(chairs#comfortable),Sit back in one of those comfortable chairs.
(little place),This little place is wonderfully warm welcoming.
,It's a great find in Astoria.
,"I'm glad I did as the food was very good and the staff was friendly, courteous and efficient."
,I highly recommend this restaurant!!
(similar#restaurant),"Both were very good, but nothing you couldn't get at similar restaurant."
,Most of the sandwiches are made with soy mayonaise which is actually pretty good.
(good chicken#good tuna),They have a very good chicken with avocado and good tuna as well.
,Make more tables- perhaps a rooftop bar?
,The only drawback is that it's a little pricey.
(bad#luck),My only complaint might be the fortune cookies - I've never had a cookie predict bad luck for me before I visited Kar.
(disappointing wine list),Somewhat disappointing wine list (only new vintages.
(great food),"We had tons of great food, wine, and desserts."
,"We went there, no one greeted us."
,The sauce is zesty and flavorful and the crust is nice and crispy.
,Tiny restaurant with very fast service.
,And you never get the feeling that you need to leave.
,Chef Waldy's always measures up.
,The space is traditional in feel.
(desserts),Desserts include flan and sopaipillas.
,The food was almost always EXCELLENT.
(bad#evenings),"Even after a few bad evenings at Bardolino, I keep coming back."
,It' only open for lunch but the food is so good!
,I am surprised at the lower reviews because it is definitely better than other places I have tried with higher ratings.
(definitely),Definitely something to come down and check out.
(dinner specials),their dinner specials are fantastic.
,"The food was good, the service prompt, and the price very reasonable. "
,"Would you ever believe that when you complain about over an hour wait, when they tell you it will be 20-30 minutes, the manager tells the bartender to spill the drinks you just paid for?"
,And the food is fantastic.
,"Yes, they're a bit more expensive then typical, but then again, so is their food."
,"The service is always great, and the owner walks around to make sure you enjoy."
(tables),"Tables are close, so you better be comfortable bumping elbows with other patrons."
,Our waiter was horrible; so rude and disinterested.
,The menu is interesting and quite reasonably priced.
(waiters need),because the waiters need SEVERE ATTITUE ADJUSTMENTS.
(horrible bartenders#bad attitudes),"The service, however, is a peg or two below the quality of food (horrible bartenders), and the clientele, for the most part, are rowdy, loud-mouthed commuters (this could explain the bad attitudes from the staff) getting loaded for an AC/DC concert or a Knicks game."
(...#chill),The downstairs bar scene is very cool and chill...
(food#great service#warm inviting ambiance),"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back!"
(bi-level space),"The room is a gorgeous, bi-level space and the long bar perfect for a drink."
(host#hostess),Host and Hostess was quite rude.
(comfortable space),"A small, outdoor eating area makes for a private, comfortable space to study alone or meet up with friends."
,"The ambiance was fine, a little loud but still nice and romantic."
(mediocre food#exorbitant prices),How can they survive serving mediocre food at exorbitant prices?!
,(The sashimi is cut a little thinly.
(prices#restaurant week),Prices even outside of restaurant week were great.
,"Disappointingly, their wonderful Saketini has been taken off the bar menu."
(thai#favorite places),"Not only is this the best Thai restaurant I have been to, but it also ranks as one of my favorite places to dine."
(fresh ingredients),The food was delicious and clearly fresh ingredients were used.
,Malted Milk Ball Gelato - have you ever in your life heard of anything so ridiculously wonderful?
,"Only suggestion is that you skip the dessert, it was overpriced and fell short on taste."
,There's candlelight and music.
(real indian food),I know real Indian food and this wasn't it.
(good book),It's best to go on a cold night with a close friend or a good book.
,the service is prompt friendly.
(mango#margareta),"I can say that the wraps, burgers and salads were all fresh, tasty and the mango margareta at $9 was WELL WORTH the money."
(diner#manhattan),The food is consistant and good but how it got name Best Diner In Manhattan is beyond me.
(options#vegan),The food was very good and I was pleasantly surprised to see so many vegan options.
,If you are a Tequila fan you will not be disappointed.
(dirty look),"the restaurant was completely empty, but she gave me a dirty look and asked, no reservations?"
(artifical lobster meat#sashimi),"The Sashimi portion are big enough to appease most people, but I didn't like the fact they used artifical lobster meat."
(wine list#quiet atmosphere#good conversation),"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation."
,"The waitstaff is solicitous and friendly and always seems glad to see us, and the food is wonderful, if not stunningly creative."
(touch#nice),Very nice touch that very much fits the place.
,How can hope to stay in business with service like this?
,One of my Fav spots in the city.
(the service is perfect too nothing wrong in this italian/french restaurant),THE SERVICE IS PERFECT TOO  NOTHING WRONG IN THIS ITALIAN/FRENCH RESTAURANT
,I ordered from here last week.
(customer#regular),I've been a regular customer at Juice Generation for the last 3 months - my office moved to the Film Center on Ninth Avenue and they are on the next block.
(side orders),"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix."
('s desserts),Montparnasse's desserts--especially the silken creme brulee and paper-thin apple tart--are good enough on their own to make the restaurant worth the trip.
(quick sushi lunch),Good for a quick sushi lunch.
([ female ] servers),"And all the [female] servers are cute too, which is always nice."
(lengths#great),The owner and staff go to great lengths to make you feel comfortable.
